date,pnl
2008-03-18,0
2008-03-19,19.3630506544079874259124
2008-03-24,19.3667999317144391218134
2008-03-25,19.3705499349953548401798
2008-03-26,19.3743006643913053842181
2008-03-27,19.3780521200428887759310
2008-03-28,19.3818043020907302613872
2008-03-31,19.3855572106754823159932
2008-04-01,19.3893108459378246497655
2008-04-02,320.7985652080184642126040
2008-04-03,487.4303090336154156967822
2008-04-04,270.2821873093672287636522
2008-04-07,96.5640659488105270835488
2008-04-08,878.3059449520157324229874
2008-04-09,-1032.6121756809467198157145
2008-04-10,1269.1797040499936194082033
2008-04-11,-337.7284158550927872234152
2008-04-15,270.2934646038645366149981
2008-04-16,574.3053454269360808953787
2008-04-17,1052.0372266141923492386703
2008-04-21,-1857.7708918342961410825308
2008-04-22,-77.1390099184588591413338
2008-04-23,9.7228723617747396460918
2008-04-24,-1119.4552449935247864768406
2008-04-25,-337.7133619842868656044884
2008-04-28,444.0285213895590878336639
2008-04-29,-33.6995948719163269243476
2008-04-30,-728.5777107686424969703210
2008-05-02,-511.42582630054879572324125
2008-05-05,-377.62274146756458292663240
2008-05-06,555.31940644927032265670163
2008-05-07,472.13942182478131773605932
2008-05-08,-641.84056279673051920223157
2008-05-09,-154.67054741526461168762681
2008-05-12,-24.47053203082038313795948
2008-05-13,-351.10051664339725685941891
2008-05-14,349.35949874700534395347105
2008-05-15,1002.61951414038799621787372
2008-05-16,1397.3195295367512769626613
2008-05-20,889.5195449360957633284360
2008-05-21,1608.8595603384220325675526
2008-05-22,-517.1904242562693379558609
2008-05-23,-753.2504088479777707658809
2008-05-26,-1153.5303934367026882747671
2008-05-27,402.2896219775564872170597
2008-05-28,-1384.1003626051996664789614
2008-05-29,-258.5103471849705714395090
2008-05-30,-1178.23033176175564962935833
2008-06-02,-925.01031633555432290135938
2008-06-03,129.76969909363398700358487
2008-06-04,-990.15471525852008592586324
2008-06-05,-121.55302384091078639828846
2008-06-06,443.03866790420856159553042
2008-06-09,1572.22035997690137399217621
2008-06-10,-1120.43794762276892099250838
2008-06-11,-642.70625489473888286104306
2008-06-12,-251.83456183894505883193189
2008-06-13,-251.83286845532398383728471
2008-06-16,312.75882525618781947956189
2008-06-17,616.77051929565384076642406
2008-06-18,-34.67778633686241803534941
2008-06-19,443.05390835870255731150335
2008-06-20,399.62560338241229334253815
2008-06-23,703.63729873433032889398605
2008-06-24,-859.84100558547978489486484
2008-06-25,-425.53930957695448457928711
2008-06-26,225.91238675996980559326862
2008-06-27,2006.54408342535667368555699
2008-06-30,1355.0957804192697200729212
2008-07-01,-295.2425222582274425543223
2008-07-02,-208.3808246070711891884999
2008-07-03,703.6508733728021174978047
2008-07-04,-512.3874283185438728458645
2008-07-07,-425.5257296810454982454494
2008-07-08,443.0759692853609156000080
2008-07-09,-642.6723314192609446792464
2008-07-10,443.0793682051526198787071
2008-07-11,790.5210681586653205698505
2008-07-14,573.3727684413408810266167
2008-07-15,1876.2744690532430372202776
2008-07-16,-468.9438300055644625366665
2008-07-17,-1163.8221287350178575880973
2008-07-18,-251.7904271350533749318883
2008-07-21,269.3712747943927707824858
2008-07-22,312.8029770533843772563398
2008-07-23,-3118.1653203580147454558299
2008-07-24,312.8063825602592250560457
2008-07-25,-34.6319141917298764399981
2008-07-28,8.7997893860817971844317
2008-07-29,95.6614932937581054204806
2008-07-30,-1120.37680246863707987556061
2008-07-31,312.81490209896012552013861
2008-08-01,-338.63339300338638179865619
2008-08-04,8.80831222438730713414997
2008-08-05,-1641.52998221765488634062219
2008-08-06,269.39172367055097149496955
2008-08-07,-512.34657011093117326161441
2008-08-08,-34.61486356203736213099840
2008-08-11,-642.63315668270362424949398
2008-08-12,-251.76144947286597636670201
2008-08-13,-338.61974193246042284311413
2008-08-14,616.84196593857704435228611
2008-08-18,-816.34632585968955435557740
2008-08-19,225.97538267280381385452658
2008-08-20,139.11709153612119420253687
2008-08-21,877.42880073032664430950068
2008-08-22,-382.03948974451576580002517
2008-08-25,-295.17777988834195369557256
2008-08-26,-729.47606970108782453835989
2008-08-27,877.43564081731072892111056
2008-08-28,-78.02264833308217365454434
2008-08-29,182.55906284779759981281507
2008-09-01,139.13077436001419381925521
2008-09-02,-1033.47751379636823471882623
2008-09-04,139.13419837871448353770464
2008-09-05,-425.45408911467346964687661
2008-09-08,95.70762372353209991925309
2008-09-09,-34.58066310660460114212931
2008-09-10,-642.59894960501935377688616
2008-09-11,-729.45723577164792649611181
2008-09-12,182.57447839357392462627511
2008-09-15,877.45619289071045595593991
2008-09-16,573.44790771982593630054054
2008-09-17,95.71962288098464691213674
2008-09-18,3787.27133837425088148959966
2008-09-19,-1294.03694580031105381897819
2008-09-22,1138.04477035736315958612799
2008-09-23,573.4564868473378527586858
2008-09-24,-164.8517963303226307910826
2008-09-25,182.5899208244460649059116
2008-09-26,-164.8483616882916917199641
2008-09-29,1007.7633561315284802253497
2008-09-30,139.1650742839709741020174
2008-10-01,-816.2932072308998042612774
2008-10-03,-816.2914884130194365649183
2008-10-06,1007.7702307376765079640598
2008-10-07,1528.9319502212524725743843
2008-10-08,1224.9236700377729129929621
2008-10-10,1442.0753901873022974272952
2008-10-13,-3248.3628893300948934321031
2008-10-14,-772.8511685143541664092906
2008-10-15,1007.7805526345889841595213
2008-10-16,-295.1177258832009235716142
2008-10-17,-1554.5860040676593589559618
2008-10-20,-164.8242819187217788516835
2008-10-21,-816.27255943632362761942068
2008-10-22,-1294.00083662040033711987327
2008-10-23,-1467.71911347088732671137978
2008-10-24,-1598.00738998772000324749634
2008-10-27,530.06433382916623892542459
2008-10-28,2223.83605797983601797065597
2008-10-29,-121.38221753564603543648153
2008-10-31,-1511.14049271721527810619686
2008-11-03,226.06123243519294566819464
2008-11-04,-140.96927207835669588730517
2008-11-05,18.64894390606572224845952
2008-11-06,18.65255491052076588578322
2008-11-07,18.65616661417643128613552
2008-11-10,18.65977901716810502008433
2008-11-11,18.66339211963119987316779
2008-11-12,18.66700592170115485097032
2008-11-14,18.67062042351343518419957
2008-11-17,18.67423562520353233376445
2008-11-18,18.67785152690696399585407
2008-11-19,18.68146812875927410701770
2008-11-20,18.68508543089603284924571
2008-11-21,18.68870343345283665505146
2008-11-24,18.69232213656530821255426
2008-11-25,18.69594154036909647056317
2008-11-26,18.69956164499987664366197
2008-11-28,18.70318245059335021729493
2008-12-01,18.70680395728524495285371
2008-12-02,-1773.57457383478868510723487
2008-12-03,878.75703201767816827509283
2008-12-04,-708.84115617547249952743530
2008-12-05,-293.03934401780208933373662
2008-12-08,160.56246849075732851922761
2008-12-10,160.56428135027369684775120
2008-12-11,954.36609456081497162392991
2008-12-12,-104.03209187755087802179123
2008-12-15,349.56972203524413020193000
2008-12-16,198.37153629926799174988131
2008-12-17,538.57335091458871524284476
2008-12-18,425.17516588127432247014612
2008-12-19,-1011.22301880060715160779534
2008-12-22,387.37879686901234114308352
2008-12-23,311.78061289020086203304050
2008-12-24,84.98242926302648555107936
2008-12-26,-141.81575401244270063249831
2008-12-29,1710.38606306386140433645914
2008-12-30,-368.61211950799308550149374
2008-12-31,84.98969827206195708315375
2009-01-01,651.99151640409467251142231
2009-01-02,9.39333488817321439839684
2009-01-05,-671.00484627563425044421872
2009-01-06,-633.20302708725954200554617
2009-01-07,727.59879245336553292702275
2009-01-09,-292.99938765369081922961741
2009-01-12,122.80243259163962114827094
2009-01-13,-973.39574681057491310617428
2009-01-14,311.80607413973382405214287
2009-01-15,-595.39210455736590811716539
2009-01-16,538.60971709819416286258821
2009-01-19,538.61153910648232268772514
2009-01-20,-141.78663853243312972323914
2009-01-21,1370.21518418151611777296501
2009-01-22,-330.78299275160160945307785
2009-01-23,538.61883066828202719909295
2009-01-27,765.42065444123537956237587
2009-01-28,-670.97752143267318729533052
2009-01-29,-255.17569695337529506856504
2009-01-30,2239.62612787919744778825956
2009-02-02,-66.1720469348865539365801
2009-02-03,-406.3702213955588822095532
2009-02-04,-368.5683955027511057493109
2009-02-05,463.0334307436052199758798
2009-02-06,160.6352573435785527507008
2009-02-09,-217.3629157027626363846503
2009-02-10,-179.5610883953498631318935
2009-02-11,1143.4407392658853700679002
2009-02-12,1181.2425672810115740368772
2009-02-13,-141.7556043499027271370313
2009-02-16,349.6462243732110039024602
2009-02-17,1975.0480534504213177825598
2009-02-18,2012.8498828817967784039684
2009-02-19,-670.9482873325940370565499
2009-02-20,349.6535428073174618564019
2009-02-24,-103.9446266984001211205743
2009-02-25,-1767.1427958496781689671004
2009-02-26,-217.3409646464480513764496
2009-02-27,500.8608669113588752470254
2009-03-02,1483.6626988238112677904665
2009-03-03,-1351.3354689090222035649164
2009-03-04,-595.3336362870728553412721
2009-03-05,9.4681966897280092384680
2009-03-06,1332.4700300214491002531636
2009-03-09,-28.3281362918408589139579
2009-03-12,-1086.7263022500731315727255
2009-03-13,274.0755321468210322765516
2009-03-16,47.2773668989103959456618
2009-03-17,-330.7207979937362639389320
2009-03-18,-368.5189625310501574335133
2009-03-19,274.0828732870375187254653
2009-03-20,1370.2847094605955811239628
2009-03-23,85.0865459896928596729279
2009-03-24,-897.7116171256018023891198
2009-03-25,-670.9097798852195484935098
2009-03-26,689.8920577109084912611612
2009-03-27,9.4938956628512001116095
2009-03-30,9.4957339706774746324483
2009-03-31,-519.7024273655437752612310
2009-04-01,-66.1005883457436263112753
2009-04-02,-633.0987489698531419138858
2009-04-06,-2598.6969092378033721170345
2009-04-08,1181.3049308504746463821209
2009-04-09,-557.4932287049501097601780
2009-04-13,9.5086120959913494682952
2009-04-15,236.3104532533680274383380
2009-04-16,-179.4877052327510591180947
2009-04-17,-973.2858633622968801053029
2009-04-20,236.3159788647996079387457
2009-04-21,916.7178214486074618450036
2009-04-22,-66.0803356108042481840670
2009-04-23,122.9215076866335614280941
2009-04-24,1143.5233513409899876347349
2009-04-27,274.1251953523341407683816
2009-04-28,-368.4729602792648554565707
2009-04-29,-633.0711155537378639412675
2009-05-04,-481.8692704710157341998024
2009-05-05,917.2019749689706976433743
2009-05-06,-559.5244502583424670920871
2009-05-07,781.5655508162568212447912
2009-05-08,-947.2444481089358152137977
2009-05-11,-686.3344470339203361781469
2009-05-12,1734.7555540413032986492523
2009-05-13,407.3455551167351295737114
2009-05-14,-715.5844438076248030916541
2009-05-15,1397.0755572682235409740775
2009-05-18,7321.8655583442802020996353
2009-05-19,-1276.8244405794547793784431
2009-05-20,-730.2544395029813631158095
2009-05-21,-282.6844384262995087603037
2009-05-22,1072.8955626505908240480479
2009-05-25,70.7455637276896756770335
2009-05-26,-1314.1744351950029134977419
2009-05-27,2490.6655658825130969071444
2009-05-28,481.5955669602377472829348
2009-05-29,2044.5355680381710780286926
2009-06-01,1682.4655691163131295513033
2009-06-02,-2035.8631798053360577345231
2009-06-03,970.5517105229612008211557
2009-06-04,2145.7417108541706282537501
2009-06-05,990.3417111854441879355506
2009-06-08,-5362.8582884832181077154832
2009-06-09,2582.0617118481837537210134
2009-06-10,3447.2817121796497846678095
2009-06-11,123.4117125111799975500800
2009-06-12,-1129.2782871572255952045945
2009-06-15,-1316.7782868255669811662267
2009-06-16,1941.6317135061558520975768
2009-06-17,-4464.9682861620570829783824
2009-06-18,-2552.7582858302057739568957
2009-06-19,1950.3717145017097916016543
2009-06-22,-1817.3282851663103738607070
2009-06-23,122.5217151657337421004559
2009-06-24,1855.6817154978421519319872
2009-06-25,-1001.5582841699851319168582
2009-06-26,3214.6417161622519030055848
2009-06-29,1554.9817164945532691533927
2009-06-30,-3309.2782831730810210169472
2009-07-01,529.2517171593490449534654
2009-07-02,490.5617174918434795259421
2009-07-03,1832.2817178244022951642083
2009-07-06,-6527.5782818429744956655978
2009-07-07,948.6917184897131195050760
2009-07-08,-4741.3782811775348468528037
2009-07-09,-105.5682808447183822658558
2009-07-10,-1863.4082805118374742582835
2009-07-13,-1749.3382801788921103518751
2009-07-14,3969.6217201541177219339981
2009-07-15,3508.7217204871920350823810
2009-07-16,127.3117208203308415787357
2009-07-17,2594.9917211535341539109416
2009-07-20,3463.9417214868019845692967
2009-07-21,-724.3782781798656539534830
2009-07-22,-952.2282778464687491622624
2009-07-23,2372.9917224869927114405133
2009-07-24,1366.5917228205187403548182
2009-07-27,304.8917231541093500830477
2009-07-28,748.3117234877645531300170
2009-07-29,-1565.7882761785156379970366
2009-07-30,379.1417241552687892115458
2009-07-31,2847.0817244891178472678450
2009-08-03,2163.1017248230315486863649
2009-08-04,-1458.0982748429900940159675
2009-08-05,1272.9617254910529316801984
2009-08-06,-2815.3482741748393617033627
2009-08-07,-2890.8482738406669616424512
2009-08-10,-1333.3882735064298556104429
2009-08-11,22.6817268278719689217120
2009-08-12,203.2217271622385244854899
2009-08-13,4039.5117274966698236147929
2009-08-14,281.9717278311658788459506
2009-08-17,-4836.0182718342732972822804
2009-08-18,1835.9417285003523077712847
2009-08-19,-2189.3882711649572934497410
2009-08-20,1717.9717291697979116006843
2009-08-21,1378.9917295046179354710318
2009-08-24,2372.4617298395027907122023
2009-08-25,85.0117301744524898775273
2009-08-26,1223.5117305094670455227682
2009-08-27,-149.5782691554535297938814
2009-08-28,886.0717311796907764882027
2009-08-31,-556.8382684851000230679222
2009-09-01,-2194.3482681498259158967672
2009-09-02,184.4917321855131105695907
2009-09-03,-1153.2082674790829310984928
2009-09-04,2422.9717328563859716717724
2009-09-07,2448.6117331919198314556108
2009-09-08,761.7217335275186608306818
2009-09-09,50.3917338631824723770804
2009-09-10,191.1117341989112786773371
2009-09-11,-245.7582654652949076835808
2009-09-14,-158.3182651294360741182693
2009-09-15,2461.6117352064877919631126
2009-09-16,1239.9317355424767031528442
2009-09-17,1337.2917358785306720456427
2009-09-18,-570.0782637853502887613361
2009-09-22,1676.4417365508338333315033
2009-09-23,-1609.7982631129169490738045
2009-09-24,1397.4317372233973766272157
2009-09-25,-397.9882624402231769585206
2009-09-29,886.8417378962214027783433
2009-09-30,1355.3017382327311284496056
2009-10-01,-78.0982614306939873304932
2009-10-05,-918.3782610940539319452707
2009-10-06,-155.6682607573486927756008
2009-10-07,99.6717395794217428000856
2009-10-08,628.1517399162573874058015
2009-10-09,-140.6482597468417463319954
2009-10-12,1591.4817405901243542155971
2009-10-14,2287.2817409271557016799268
2009-10-15,1774.6917412642523086947873
2009-10-16,1164.1417416014141878964184
2009-10-17,8.3317419386413519235066
2009-10-20,-489.2582577240661865828141
2009-10-21,-2015.2982573867084149789624
2009-10-22,-1579.0782570492853206189084
2009-10-23,657.4517432882031091458262
2009-10-26,-1058.6882563742431130338311
2009-10-27,-5013.7882560366239745045031
2009-10-28,89.8017443010605373896371
2009-10-29,-928.6582553611895646931323
2009-10-30,-661.6382550233742680920829
2009-11-03,-3753.7582546854935601440344
2009-11-04,3679.0317456524525718166458
2009-11-05,2379.9717459904641404580420
2009-11-06,1130.9417463285411584506920
2009-11-09,3156.6917466666836384675868
2009-11-10,-54.9382529951084068158286
2009-11-11,2166.8817473431650352783451
2009-11-12,-940.5982523184960225695383
2009-11-13,1038.7817480199084323233309
2009-11-16,1441.9717483583784126422179
2009-11-17,-579.7082513030860689251562
2009-11-18,353.5717490355150003113871
2009-11-19,-1701.9582506258183669555170
2009-11-20,1573.3517497129138419692246
2009-11-23,308.4317500517116397831630
2009-11-24,-786.7082496094249608136917
2009-11-25,637.1317507295040528811292
2009-11-26,-1350.7482489315013064274457
2009-11-27,-1480.2482485924410260320277
2009-11-30,1397.7217517466849067772320
2009-12-01,2626.1917520858765047126441
2009-12-02,-440.6982475748662195110203
2009-12-03,1908.6717527644567468234728
2009-12-04,-1238.9882468961545835641809
2009-12-07,-260.2782465567001979518220
2009-12-08,1221.7317537828199163851714
2009-12-09,-220.0482458775942278261141
2009-12-10,177.9917544620573821438719
2009-12-11,-326.9182451982252409728550
2009-12-14,-1245.4882448584420844418142
2009-12-15,-807.8482445185931355260592
2009-12-16,-292.7782441786783814861771
2009-12-17,11.5817561613021904197115
2009-12-18,-1002.3282434986514070640466
2009-12-21,41.8917568414608388093630
2009-12-22,1638.0417571816389407892229
2009-12-23,2620.6317575218829116272844
2009-12-24,852.3417578621927640777679
2009-12-29,187.7417582025685108973632
2009-12-30,-64.2082414569898351547695
2009-12-31,52.6317588835177386830006
2010-01-04,1819.8817592240912451747748
2010-01-05,1232.9017595647306970871266
2010-01-06,1344.4417599054361071891011
2010-01-07,-797.2782397537925117477841
2010-01-08,-962.8682394129551469495383
2010-01-11,1006.3517609279482143603025
2010-01-12,-1100.6282387310824150393236
2010-01-13,985.0217616099529776329956
2010-01-14,681.2617619510544051611474
2010-01-15,55.4717622922218803314944
2010-01-18,413.4717626334554159328749
2010-01-19,-1296.2882370252449752433961
2010-01-20,-249.7082366838792804035274
2010-01-21,-2934.3282363424474867512500
2010-01-22,-1577.8982360009495814878175
2010-01-25,-2217.5082356593855518120051
2010-01-27,-4003.2982353177553849201093
2010-01-28,553.3017650239409319940525
2010-01-29,909.2317653657034117391426
2010-02-01,1004.5217657075320671263035
2010-02-02,-1395.6482339505730890308417
2010-02-03,2530.6117663913879560838113
2010-02-04,-1994.6182332665847847111519
2010-02-05,-3297.0482329244912985946634
2010-02-06,5420.8817674176684272568274
2010-02-08,-4084.1182322401055943306463
2010-02-09,829.5917681021866494714327
2010-02-10,-1333.6782315554548285059350
2010-02-11,1529.7517687869699845707364
2010-02-15,95.2917691294611015374171
2010-02-16,712.1517694720185352325628
2010-02-17,1010.0117698146422984971153
2010-02-18,-798.6982298426675958254971
2010-02-19,-653.4282294999111348893596
2010-02-22,-575.8082291570883058460699
2010-02-23,-100.3682288141990958447375
2010-02-24,-45.4282284712434920319841
2010-02-25,-390.3082281282214815519423
2010-02-26,2323.4917722148669484537445
2010-03-02,2361.7717725580218108459226
2010-03-03,2734.6017729012431184879290
2010-03-04,336.2617732445308842455907
2010-03-05,739.9817735878851209872264
2010-03-08,740.3917739313058415836466
2010-03-09,-944.3782257252069410918465
2010-03-10,-300.6982253816532141634577
2010-03-11,155.8417749619670352471015
2010-03-12,102.2017753056538200206128
2010-03-15,-426.8782243505928469596477
2010-03-16,1449.2917759932270471920906
2010-03-17,25.4017763371135153640935
2010-03-18,394.9817766810665704471221
2010-03-19,928.1317770250862253344339
2010-03-22,-1281.4582226308275070782174
2010-03-23,-56.8882222866746138925808
2010-03-25,869.4117780575449177920918
2010-03-26,1143.7017784018311008790470
2010-03-29,-170.6682212538160517259707
2010-03-30,108.2917790906034728852827
2010-03-31,363.0817794350896876235503
2010-04-01,879.5717797796426054020750
2010-04-05,1726.8317801242622391366004
2010-04-06,160.5117804689486017453710
2010-04-07,743.6417808137017061491322
2010-04-08,-1465.9482188414784347288682
2010-04-09,879.5717815034081920371197
2010-04-12,-973.0282181516384006246514
2010-04-13,-291.7682178066181997834256
2010-04-15,-713.5682174615311925059430
2010-04-16,-499.0082171163773658564393
2010-04-19,-1535.8382167711567068966460
2010-04-20,398.6417835741307973142113
2010-04-21,465.6917839194851597194122
2010-04-22,942.5517842649063932647428
2010-04-23,1170.9317846103945108984960
2010-04-26,42.0617849559495255714714
