date,pnl
2017-11-13,0.0
2017-11-14,-576.53552973823680502963505
2017-11-15,-1355.65328002731422435127463
2017-11-16,1579.29821997399814193607189
2017-11-17,251.84972026575652215368724
2017-11-20,406.95122084801715551037235
2017-11-21,-849.04727827916370789544508
2017-11-22,192.60422288427019292639728
2017-11-23,166.95572433837512985990619
2017-11-24,-216.79277391679261431495840
2017-11-27,-212.69127188117674592017332
2017-11-28,-150.83976955472096037754197
2017-11-29,-263.24266693736894220658380
2017-11-30,-299.88676402906436502242319
2017-12-01,-641.43526082975089153367815
2017-12-04,-277.30965733937217354034837
2017-12-05,433.17140498231824640145511
2017-12-06,-1099.89390803052834868232849
2017-12-07,2003.43609895797798228698301
2017-12-08,681.55610594783750127714662
2017-12-11,337.93611293905047030664426
2017-12-12,-1022.69388006838284855530743
2017-12-13,-1454.06387307446219318874704
2017-12-14,158.80613392081269857704106
2017-12-15,2278.34614091744208896353681
2017-12-18,2076.2561479154262402429944
2017-12-19,1035.2761549147654147384516
2017-12-20,777.1561619154598748237402
2017-12-21,1751.3561689175098829234954
2017-12-22,697.4061759209157015131660
2017-12-26,602.7061829256775931190238
2017-12-27,-4.0838100682041796818261
2017-12-28,212.9761969392706457385644
2017-12-29,959.5662039481023320589959
2018-01-01,-839.1891424627577866682425
2018-01-02,-1598.8846259391201520431420
2018-01-03,2793.3761316441803008089913
2018-01-04,2995.5537361900868583414217
2018-01-05,594.8344900542998288322892
2018-01-08,2505.3331276235325397249656
2018-01-09,-579.8156636613754440440377
2018-01-10,1026.3881839304598725530852
2018-01-11,791.7173156336285014458090
2018-01-12,-83.7194652601114492247490
2018-01-15,306.0460861998317090979871
2018-01-16,-1108.9257154793413616454931
2018-01-17,1208.5580331215372585142976
2018-01-18,-1696.5638411178341044511452
2018-01-19,1118.4626434340539116958157
2018-01-22,675.3911809707853768245644
2018-01-23,2388.9629664884831774890514
2018-01-24,-1353.2194944523722112643042
2018-01-25,-185.1637623804329499692844
2018-01-29,-1469.8162899545459299174785
2018-01-30,-964.8918682848957218632407
2018-01-31,-614.0059754418545165502935
2018-02-01,-676.3116211116427323939026
2018-02-02,-5071.2989669224976719307295
2018-02-05,-229.3021079569756207334120
2018-02-06,-1761.0561910971414561575786
2018-02-07,282.2966712193738205773108
2018-02-08,2302.6932216021562942268239
2018-02-09,916.0353274317240950444606
2018-02-12,1546.7388613299231221496577
2018-02-14,-155.7099293712573583888248
2018-02-15,-861.2000938421058217710452
2018-02-16,-2247.8011082672279613355548
2018-02-19,-1347.4310384176420966494098
2018-02-20,-138.1677272879659876404404
2018-02-21,14.8267007277683252702872
2018-02-22,745.5325619453404700234207
2018-02-23,1681.3189160021329224463131
2018-02-26,465.2235377169518279234453
2018-02-27,-476.3995006776893562295147
2018-02-28,-1133.1461768068231492330687
2018-03-01,-847.6803617444903296304253
2018-03-05,-1110.3863603816154249723604
2018-03-06,-2588.0141113394571945014864
2018-03-07,-1117.2494785883095691712886
2018-03-08,144.6956979473093617928010
2018-03-09,3.9545943052541242732881
2018-03-12,558.8041865577907422502336
2018-03-13,213.6876894988814085322325
2018-03-14,63.0144994416714227889038
2018-03-15,-100.1599602713918401443340
2018-03-16,-518.6235056159897745146060
2018-03-19,-482.8742534111553399652189
2018-03-20,107.3172741216903530205113
2018-03-21,30.6804254254310675913942
2018-03-22,-92.6716940939848430998350
2018-03-23,-298.2376772227807864890439
2018-03-26,382.5645567039322990167035
2018-03-27,329.1443516626473003468104
2018-03-28,-65.0686104255315241489092
2018-04-02,474.3386856141417626928520
2018-04-03,367.4301345211093675391818
2018-04-04,-2145.7932612053829981601487
2018-04-05,1346.5567910972005362452335
2018-04-06,207.0683566692088892982832
2018-04-09,196.0159298413704731498156
2018-04-10,-66.8474188511587139563762
2018-04-11,223.2323497415420786134759
2018-04-12,26.9334024913827934989021
2018-04-13,495.9884333349056091594298
2018-04-16,164.7262334498634227060077
2018-04-17,312.5729489444232793160296
2018-04-18,-627.2641952657507233233546
2018-04-19,534.5661689850083175391299
2018-04-20,211.8366237006404381840138
2018-04-23,1681.8590581204797067582293
2018-04-24,-349.1075180607308380834815
2018-04-25,2353.7436751058204463273117
2018-04-26,586.9313514060431263698514
2018-04-27,-317.4864138072863096175967
2018-04-30,528.7193264528490120820634
2018-05-02,-2478.0177556896394299658639
2018-05-03,-1124.5685660052291386811953
2018-05-04,-758.2110170062216710924737
2018-05-07,1295.0231420333245837572465
2018-05-08,512.9578826772088973738084
2018-05-09,539.0743182633132517493769
2018-05-10,-1014.7865527897582688453826
2018-05-11,824.6330325862677059285011
2018-05-14,-456.5315650215999285541590
2018-05-15,-1804.9434059984926425306556
